basename,sap_score
binder10493_CD20_46-217,16.572
binder10494_CD20_46-217,21.044
binder10495_CD20_46-217,40.978
binder10496_CD20_46-217,100.52
binder10497_CD20_46-217,24.459
binder10498_CD20_46-217,53.084
binder10499_CD20_46-217,35.337
binder10500_CD20_46-217,33.439
binder10501_CD20_46-217,29.119
binder10502_CD20_46-217,46.222
binder10503_CD20_46-217,25.135
binder10504_CD20_46-217,40.666
binder10505_CD20_46-217,35.81
binder10506_CD20_46-217,40.247
binder10507_CD20_46-217,21.348
binder10508_CD20_46-217,17.654
binder10509_CD20_46-217,49.761
binder10510_CD20_46-217,42.44
binder10511_CD20_46-217,24.351
binder10512_CD20_46-217,37.981
binder10513_CD20_46-217,36.718
binder10514_CD20_46-217,35.954
binder10515_CD20_46-217,18.133
binder10516_CD20_46-217,90.942
binder10517_CD20_46-217,53.709
binder10518_CD20_46-217,46.432
binder10519_CD20_46-217,42.202
binder10520_CD20_46-217,34.612
binder10521_CD20_46-217,43.409
binder10522_CD20_46-217,83.95
binder10523_CD20_46-217,28.525
binder10524_CD20_46-217,56.706
binder10525_CD20_46-217,33.674
binder10526_CD20_46-217,121.348
binder10527_CD20_46-217,22.152
binder10528_CD20_46-217,41.833
binder10529_CD20_46-217,17.049
binder10530_CD20_46-217,43.806
binder10531_CD20_46-217,50.159
binder10532_CD20_46-217,72.251
binder10533_CD20_46-217,43.267
binder10534_CD20_46-217,57.533
binder10535_CD20_46-217,36.552
binder10536_CD20_46-217,40.975
binder10537_CD20_46-217,54.674
binder10538_CD20_46-217,36.958
binder10539_CD20_46-217,31.144
binder10540_CD20_46-217,86.842
binder10541_CD20_46-217,46.124
binder10542_CD20_46-217,19.48
binder10543_CD20_46-217,37.746
binder10544_CD20_46-217,94.664
binder10545_CD20_46-217,32.475
binder10546_CD20_46-217,103.824
binder10547_CD20_46-217,26.554
binder10548_CD20_46-217,39.089
binder10549_CD20_46-217,33.842
binder10550_CD20_46-217,102.051
binder10551_CD20_46-217,14.437
binder10552_CD20_46-217,45.256
binder10553_CD20_46-217,35.742
binder10554_CD20_46-217,35.236
binder10555_CD20_46-217,32.15
binder10556_CD20_46-217,36.985
binder10557_CD20_46-217,30.642
binder10558_CD20_46-217,35.583
binder10559_CD20_46-217,20.071
binder10560_CD20_46-217,17.686
binder10561_CD20_46-217,16.952
binder10562_CD20_46-217,23.772
binder10563_CD20_46-217,21.725
binder10564_CD20_46-217,30.449
binder10565_CD20_46-217,32.151
binder10566_CD20_46-217,79.171
binder10567_CD20_46-217,29.143
binder10568_CD20_46-217,36.093
binder10569_CD20_46-217,24.544
binder10570_CD20_46-217,33.423
binder10571_CD20_46-217,30.513
binder10572_CD20_46-217,40.636
binder10573_CD20_46-217,21.929
binder10574_CD20_46-217,22.863
binder10575_CD20_46-217,33.382
binder10576_CD20_46-217,23.131
binder10577_CD20_46-217,33.32
binder10578_CD20_46-217,35.024
binder10579_CD20_46-217,29.815
binder10580_CD20_46-217,59.579
binder10581_CD20_46-217,78.193
binder10582_CD20_46-217,29.813
binder10583_CD20_46-217,34.562
binder10584_CD20_46-217,30.54
binder10585_CD20_46-217,35.105
binder10586_CD20_46-217,21.374
binder10587_CD20_46-217,26.665
binder10588_CD20_46-217,33.007
binder10589_CD20_46-217,32.899
binder10590_CD20_46-217,31.091
binder10591_CD20_46-217,32.482
binder10592_CD20_46-217,24.253
binder10593_CD20_46-217,78.3
binder10594_CD20_46-217,29.742
binder10595_CD20_46-217,37.374
binder10596_CD20_46-217,22.782
binder10597_CD20_46-217,26.829
binder10598_CD20_46-217,18.397
binder10599_CD20_46-217,31.03
binder10600_CD20_46-217,24.933
binder10601_CD20_46-217,29.284
binder10602_CD20_46-217,28.195
binder10603_CD20_46-217,38.272
binder10604_CD20_46-217,44.906
binder10605_CD20_46-217,25.423
binder10606_CD20_46-217,26.428
binder10607_CD20_46-217,66.779
binder10608_CD20_46-217,27.499
binder10609_CD20_46-217,40.243
binder10610_CD20_46-217,79.379
binder10611_CD20_46-217,22.132
binder10612_CD20_46-217,69.189
binder10613_CD20_46-217,31.203
binder10614_CD20_46-217,20.753
binder10615_CD20_46-217,19.701
binder10616_CD20_46-217,53.101
binder10617_CD20_46-217,23.411
binder10618_CD20_46-217,40.731
binder10619_CD20_46-217,23.513
binder10620_CD20_46-217,67.865
binder10621_CD20_46-217,29.576
binder10622_CD20_46-217,49.718
binder10623_CD20_46-217,35.216
binder10624_CD20_46-217,39.218
binder10625_CD20_46-217,76.693
binder10626_CD20_46-217,47.312
binder10627_CD20_46-217,41.124
binder10628_CD20_46-217,76.925
binder10629_CD20_46-217,71.915
binder10630_CD20_46-217,43.065
binder10631_CD20_46-217,70.884
binder10632_CD20_46-217,69.917
binder10633_CD20_46-217,76.972
binder10634_CD20_46-217,24.3
binder10635_CD20_46-217,71.569
binder10636_CD20_46-217,32.553
binder10637_CD20_46-217,78.047
binder10638_CD20_46-217,23.971
binder10639_CD20_46-217,67.172
binder10640_CD20_46-217,30.245
binder10641_CD20_46-217,45.964
binder10642_CD20_46-217,67.411
binder10643_CD20_46-217,48.828
binder10644_CD20_46-217,29.84
binder10645_CD20_46-217,77.111
binder10646_CD20_46-217,81.3
binder10647_CD20_46-217,80.943
binder10648_CD20_46-217,51.475
binder10649_CD20_46-217,57.736
binder10650_CD20_46-217,40.375
binder10651_CD20_46-217,41.612
binder10652_CD20_46-217,40.735
binder10653_CD20_46-217,44.301
binder10654_CD20_46-217,33.992
binder10655_CD20_46-217,72.882
binder10656_CD20_46-217,43.814
binder10657_CD20_46-217,69.042
binder10658_CD20_46-217,78.863
binder10659_CD20_46-217,38.315
binder10660_CD20_46-217,23.685
binder10661_CD20_46-217,43.793
binder10662_CD20_46-217,19.347
binder10663_CD20_46-217,29.195
binder10664_CD20_46-217,35.335
binder10665_CD20_46-217,43.642
binder10666_CD20_46-217,22.949
binder10667_CD20_46-217,38.513
binder10668_CD20_46-217,81.557
binder10669_CD20_46-217,74.654
binder10670_CD20_46-217,35.184
binder10671_CD20_46-217,29.903
binder10672_CD20_46-217,36.407
binder10673_CD20_46-217,66.27
binder10674_CD20_46-217,31.852
binder10675_CD20_46-217,56.487
binder10676_CD20_46-217,36.886
binder10677_CD20_46-217,34.976
binder10678_CD20_46-217,37.821
binder10679_CD20_46-217,42.289
binder10680_CD20_46-217,32.07
binder10681_CD20_46-217,35.404
binder10682_CD20_46-217,30.903
binder10683_CD20_46-217,39.626
binder10684_CD20_46-217,23.736
binder10685_CD20_46-217,30.169
binder10686_CD20_46-217,43.063
binder10687_CD20_46-217,48.848
binder10688_CD20_46-217,35.07
binder10689_CD20_46-217,47.96
binder10690_CD20_46-217,51.405
binder10691_CD20_46-217,42.292
binder10692_CD20_46-217,33.502
binder10693_CD20_46-217,34.882
binder10694_CD20_46-217,27.801
binder10695_CD20_46-217,38.087
binder10696_CD20_46-217,36.408
binder10697_CD20_46-217,33.463
binder10698_CD20_46-217,27.061
binder10699_CD20_46-217,40.951
binder10700_CD20_46-217,31.638
binder10701_CD20_46-217,34.527
binder10702_CD20_46-217,28.218
binder10703_CD20_46-217,60.95
binder10704_CD20_46-217,53.813
binder10705_CD20_46-217,55.077
binder10706_CD20_46-217,51.408
binder10707_CD20_46-217,39.545
binder10708_CD20_46-217,78.507
binder10709_CD20_46-217,40.165
binder10710_CD20_46-217,45.738
binder10711_CD20_46-217,55.556
binder10712_CD20_46-217,36.127
binder10713_CD20_46-217,29.411
binder10714_CD20_46-217,23.913
binder10715_CD20_46-217,40.774
binder10716_CD20_46-217,20.786
binder10717_CD20_46-217,33.53
binder10718_CD20_46-217,86.193
binder10719_CD20_46-217,34.236
binder10720_CD20_46-217,30.321
binder10721_CD20_46-217,33.97
binder10722_CD20_46-217,27.015
binder10723_CD20_46-217,30.862
binder10724_CD20_46-217,35.156
binder10725_CD20_46-217,27.04
binder10726_CD20_46-217,36.681
binder10727_CD20_46-217,27.92
binder10728_CD20_46-217,47.346
binder10729_CD20_46-217,24.07
binder10730_CD20_46-217,28.566
binder10731_CD20_46-217,41.347
binder10732_CD20_46-217,69.162
binder10733_CD20_46-217,38.148
binder10734_CD20_46-217,37.656
binder10735_CD20_46-217,19.838
binder10736_CD20_46-217,34.705
binder10737_CD20_46-217,53.426
binder10738_CD20_46-217,21.517
binder10739_CD20_46-217,44.213
binder10740_CD20_46-217,25.309
binder10741_CD20_46-217,39.438
binder10742_CD20_46-217,37.755
binder10743_CD20_46-217,54.406
binder10744_CD20_46-217,7.763
binder10745_CD20_46-217,7.801
binder10746_CD20_46-217,39.529
binder10747_CD20_46-217,42.295
binder10748_CD20_46-217,13.668
binder10749_CD20_46-217,37.393
binder10750_CD20_46-217,20.292
binder10751_CD20_46-217,54.935
binder10752_CD20_46-217,21.274
binder10753_CD20_46-217,58.06
binder10754_CD20_46-217,10.745
binder10755_CD20_46-217,26.229
binder10756_CD20_46-217,28.684
binder10757_CD20_46-217,36.735
binder10758_CD20_46-217,51.002
binder10759_CD20_46-217,31.505
binder10760_CD20_46-217,38.986
binder10761_CD20_46-217,81.083
binder10762_CD20_46-217,54.753
binder10763_CD20_46-217,21.429
binder10764_CD20_46-217,111.588
binder10765_CD20_46-217,50.732
binder10766_CD20_46-217,9.876
binder10767_CD20_46-217,30.873
binder10768_CD20_46-217,31.163
binder10769_CD20_46-217,36.026
binder10770_CD20_46-217,30.372
binder10771_CD20_46-217,41.172
binder10772_CD20_46-217,21.444
binder10773_CD20_46-217,36.501
binder10774_CD20_46-217,33.753
binder10775_CD20_46-217,57.575
binder10776_CD20_46-217,54.285
binder10777_CD20_46-217,38.733
binder10778_CD20_46-217,37.448
binder10779_CD20_46-217,42.175
binder10780_CD20_46-217,59.878
binder10781_CD20_46-217,45.344
binder10782_CD20_46-217,74.243
binder10783_CD20_46-217,46.36
binder10784_CD20_46-217,46.004
binder10785_CD20_46-217,43.125
binder10786_CD20_46-217,19.13
binder10787_CD20_46-217,45.2
binder10788_CD20_46-217,34.431
binder10789_CD20_46-217,53.632
binder10790_CD20_46-217,42.064
binder10791_CD20_46-217,35.974
binder10792_CD20_46-217,40.227
binder10793_CD20_46-217,51.243
binder10794_CD20_46-217,27.334
binder10795_CD20_46-217,29.38
binder10796_CD20_46-217,22.954
binder10797_CD20_46-217,98.676
binder10798_CD20_46-217,49.525
binder10799_CD20_46-217,24.416
binder10800_CD20_46-217,48.333
binder10801_CD20_46-217,48.196
binder10802_CD20_46-217,47.775
binder10803_CD20_46-217,36.481
binder10804_CD20_46-217,40.335
binder10805_CD20_46-217,39.152
binder10806_CD20_46-217,58.212
binder10807_CD20_46-217,94.765
binder10808_CD20_46-217,49.704
binder10809_CD20_46-217,24.307
binder10810_CD20_46-217,60.221
binder10811_CD20_46-217,21.968
binder10812_CD20_46-217,39.715
binder10813_CD20_46-217,17.23
binder10814_CD20_46-217,24.243
binder10815_CD20_46-217,35.115
binder10816_CD20_46-217,45.969
binder10817_CD20_46-217,39.595
binder10818_CD20_46-217,43.794
binder10819_CD20_46-217,47.459
binder10820_CD20_46-217,30.654
binder10821_CD20_46-217,82.271
binder10822_CD20_46-217,40.98
binder10823_CD20_46-217,42.252
binder10824_CD20_46-217,27.858
binder10825_CD20_46-217,39.742
binder10826_CD20_46-217,28.787
binder10827_CD20_46-217,45.834
binder10828_CD20_46-217,16.529
binder10829_CD20_46-217,21.652
binder10830_CD20_46-217,47.193
binder10831_CD20_46-217,42.986
binder10832_CD20_46-217,35.86
binder10833_CD20_46-217,37.877
binder10834_CD20_46-217,32.997
binder10835_CD20_46-217,31.803
binder10836_CD20_46-217,11.758
binder10837_CD20_46-217,40.454
binder10838_CD20_46-217,63.076
binder10839_CD20_46-217,50.909
binder10840_CD20_46-217,47.609
binder10841_CD20_46-217,20.23
binder10842_CD20_46-217,27.361
binder10843_CD20_46-217,49.801
binder10844_CD20_46-217,47.157
binder10845_CD20_46-217,27.8
binder10846_CD20_46-217,24.592
binder10847_CD20_46-217,33.799
binder10848_CD20_46-217,41.072
binder10849_CD20_46-217,16.962
binder10850_CD20_46-217,18.618
binder10851_CD20_46-217,84.338
binder10852_CD20_46-217,40.295
binder10853_CD20_46-217,61.251
binder10854_CD20_46-217,55.445
binder10855_CD20_46-217,11.735
binder10856_CD20_46-217,21.236
binder10857_CD20_46-217,25.623
binder10858_CD20_46-217,98.57
binder10859_CD20_46-217,19.585
binder10860_CD20_46-217,51.459
binder10861_CD20_46-217,40.103
binder10862_CD20_46-217,39.05
binder10863_CD20_46-217,65.102
binder10864_CD20_46-217,31.512
binder10865_CD20_46-217,33.848
binder10866_CD20_46-217,34.784
binder10867_CD20_46-217,37.323
binder10868_CD20_46-217,91.435
binder10869_CD20_46-217,49.013
binder10870_CD20_46-217,42.998
binder10871_CD20_46-217,40.909
binder10872_CD20_46-217,39.742
binder10873_CD20_46-217,26.381
binder10874_CD20_46-217,37.76
binder10875_CD20_46-217,48.604
binder10876_CD20_46-217,32.83
binder10877_CD20_46-217,46.377
binder10878_CD20_46-217,25.271
binder10879_CD20_46-217,37.588
binder10880_CD20_46-217,42.516
binder10881_CD20_46-217,25.654
binder10882_CD20_46-217,37.056
binder10883_CD20_46-217,28.171
binder10884_CD20_46-217,30.572
binder10885_CD20_46-217,18.928
binder10886_CD20_46-217,25.691
binder10887_CD20_46-217,32.54
binder10888_CD20_46-217,34.945
binder10889_CD20_46-217,32.41
binder10890_CD20_46-217,43.318
binder10891_CD20_46-217,58.491
binder10892_CD20_46-217,47.861
binder10893_CD20_46-217,41.975
binder10894_CD20_46-217,33.875
binder10895_CD20_46-217,55.454
binder10896_CD20_46-217,40.031
binder10897_CD20_46-217,51.066
binder10898_CD20_46-217,47.48
binder10899_CD20_46-217,25.953
binder10900_CD20_46-217,41.857
binder10901_CD20_46-217,34.872
binder10902_CD20_46-217,52.194
binder10903_CD20_46-217,49.834
binder10904_CD20_46-217,33.211
binder10905_CD20_46-217,18.309
binder10906_CD20_46-217,33.969
binder10907_CD20_46-217,47.045
binder10908_CD20_46-217,53.067
binder10909_CD20_46-217,30.208
binder10910_CD20_46-217,45.289
binder10911_CD20_46-217,24.819
binder10912_CD20_46-217,76.884
binder10913_CD20_46-217,33.932
binder10914_CD20_46-217,40.103
binder10915_CD20_46-217,49.803
binder10916_CD20_46-217,13.703
binder10917_CD20_46-217,40.137
binder10918_CD20_46-217,18.564
binder10919_CD20_46-217,41.926
binder10920_CD20_46-217,37.443
binder10921_CD20_46-217,30.982
binder10922_CD20_46-217,18.092
binder10923_CD20_46-217,30.03
binder10924_CD20_46-217,65.263
binder10925_CD20_46-217,39.419
binder10926_CD20_46-217,35.302
binder10927_CD20_46-217,44.688
binder10928_CD20_46-217,30.714
binder10929_CD20_46-217,43.65
binder10930_CD20_46-217,30.943
binder10931_CD20_46-217,44.366
binder10932_CD20_46-217,20.836
binder10933_CD20_46-217,10.47
binder10934_CD20_46-217,32.214
binder10935_CD20_46-217,45.308
binder10936_CD20_46-217,58.783
binder10937_CD20_46-217,37.594
binder10938_CD20_46-217,25.18
binder10939_CD20_46-217,14.096
binder10940_CD20_46-217,59.441
binder10941_CD20_46-217,109.884
binder10942_CD20_46-217,46.162
binder10943_CD20_46-217,34.441
binder10944_CD20_46-217,51.87
binder10945_CD20_46-217,44.575
binder10946_CD20_46-217,55.125
binder10947_CD20_46-217,47.738
binder10948_CD20_46-217,121.73
binder10949_CD20_46-217,65.569
binder10950_CD20_46-217,39.425
binder10951_CD20_46-217,29.54
binder10952_CD20_46-217,27.922
binder10953_CD20_46-217,47.137
binder10954_CD20_46-217,48.234
binder10955_CD20_46-217,84.826
binder10956_CD20_46-217,32.161
binder10957_CD20_46-217,41.304
binder10958_CD20_46-217,24.437
binder10959_CD20_46-217,29.635
binder10960_CD20_46-217,40.639
binder10961_CD20_46-217,39.181
binder10962_CD20_46-217,108.676
binder10963_CD20_46-217,56.531
binder10964_CD20_46-217,44.774
binder10965_CD20_46-217,46.949
binder10966_CD20_46-217,157.431
binder10967_CD20_46-217,28.161
binder10968_CD20_46-217,33.141
binder10969_CD20_46-217,55.731
binder10970_CD20_46-217,60.195
binder10971_CD20_46-217,36.778
binder10972_CD20_46-217,52.584
binder10973_CD20_46-217,39.625
binder10974_CD20_46-217,30.031
binder10975_CD20_46-217,37.748
binder10976_CD20_46-217,53.484
binder10977_CD20_46-217,25.893
binder10978_CD20_46-217,44.251
binder10979_CD20_46-217,69.564
binder10980_CD20_46-217,31.377
binder10981_CD20_46-217,26.915
binder10982_CD20_46-217,17.543
binder10983_CD20_46-217,34.014
binder10984_CD20_46-217,51.536
binder10985_CD20_46-217,4.48
binder10986_CD20_46-217,45.373
binder10987_CD20_46-217,22.294
binder10988_CD20_46-217,44.613
binder10989_CD20_46-217,142.926
binder10990_CD20_46-217,8.575
binder10991_CD20_46-217,31.051
binder10992_CD20_46-217,33.086
binder10993_CD20_46-217,33.591
binder10994_CD20_46-217,54.409
binder10995_CD20_46-217,68.679
binder10996_CD20_46-217,34.345
binder10997_CD20_46-217,35.748
binder10998_CD20_46-217,45.962
binder10999_CD20_46-217,44.615
binder11000_CD20_46-217,44.575
binder11001_CD20_46-217,67.209
binder11002_CD20_46-217,35.441
binder11003_CD20_46-217,41.806
binder11004_CD20_46-217,33.145
binder11005_CD20_46-217,84.323
binder11006_CD20_46-217,52.339
binder11007_CD20_46-217,39.111
binder11008_CD20_46-217,25.843
binder11009_CD20_46-217,31.933
binder11010_CD20_46-217,48.16
binder11011_CD20_46-217,21.728
binder11012_CD20_46-217,19.996
binder11013_CD20_46-217,57.969
binder11014_CD20_46-217,24.543
binder11015_CD20_46-217,31.81
binder11016_CD20_46-217,29.079
binder11017_CD20_46-217,38.641
binder11018_CD20_46-217,61.449
binder11019_CD20_46-217,46.149
binder11020_CD20_46-217,65.507
binder11021_CD20_46-217,39.443
binder11022_CD20_46-217,21.649
binder11023_CD20_46-217,31.136
binder11024_CD20_46-217,45.671
binder11025_CD20_46-217,28.224
binder11026_CD20_46-217,67.059
binder11027_CD20_46-217,20.721
binder11028_CD20_46-217,33.901
binder11029_CD20_46-217,23.859
binder11030_CD20_46-217,83.88
binder11031_CD20_46-217,54.635
binder11032_CD20_46-217,40.366
binder11033_CD20_46-217,46.992
binder11034_CD20_46-217,39.097
binder11035_CD20_46-217,52.407
binder11036_CD20_46-217,34.483
binder11037_CD20_46-217,52.444
binder11038_CD20_46-217,47.299
binder11039_CD20_46-217,52.156
binder11040_CD20_46-217,35.62
binder11041_CD20_46-217,60.034
binder11042_CD20_46-217,24.974
binder11043_CD20_46-217,32.236
binder11044_CD20_46-217,58.08
binder11045_CD20_46-217,54.508
binder11046_CD20_46-217,12.911
binder11047_CD20_46-217,36.301
binder11048_CD20_46-217,56.896
binder11049_CD20_46-217,45.418
binder11050_CD20_46-217,24.576
binder11051_CD20_46-217,85.336
binder11052_CD20_46-217,40.947
binder11053_CD20_46-217,0.575
binder11054_CD20_46-217,52.361
binder11055_CD20_46-217,30.087
binder11056_CD20_46-217,27.601
binder11057_CD20_46-217,44.466
binder11058_CD20_46-217,38.692
binder11059_CD20_46-217,23.259
binder11060_CD20_46-217,33.27
binder11061_CD20_46-217,39.731
binder11062_CD20_46-217,37.936
binder11063_CD20_46-217,49.386
binder11064_CD20_46-217,43.045
binder11065_CD20_46-217,24.384
binder11066_CD20_46-217,22.777
binder11067_CD20_46-217,74.879
binder11068_CD20_46-217,33.108
binder11069_CD20_46-217,54.372
binder11070_CD20_46-217,45.104
binder11071_CD20_46-217,40.746
binder11072_CD20_46-217,29.448
binder11073_CD20_46-217,69.348
binder11074_CD20_46-217,60.508
binder11075_CD20_46-217,34.166
binder11076_CD20_46-217,34.994
binder11077_CD20_46-217,106.982
binder11078_CD20_46-217,17.637
binder11079_CD20_46-217,27.095
binder11080_CD20_46-217,51.944
binder11081_CD20_46-217,11.282
binder11082_CD20_46-217,45.074
binder11083_CD20_46-217,42.39
binder11084_CD20_46-217,46.198
binder11085_CD20_46-217,12.636
binder11086_CD20_46-217,23.476
binder11087_CD20_46-217,80.159
binder11088_CD20_46-217,95.344
binder11089_CD20_46-217,76.794
binder11090_CD20_46-217,37.365
binder11091_CD20_46-217,83.392
binder11092_CD20_46-217,141.244
binder11093_CD20_46-217,79.087
binder11094_CD20_46-217,73.327
binder11095_CD20_46-217,68.636
binder11096_CD20_46-217,106.001
binder11097_CD20_46-217,87.647
binder11098_CD20_46-217,99.174
binder11099_CD20_46-217,129.679
binder11100_CD20_46-217,90.08
binder11101_CD20_46-217,85.029
binder11102_CD20_46-217,91.775
binder11103_CD20_46-217,59.443
binder11104_CD20_46-217,75.327
binder11105_CD20_46-217,65.15
binder11106_CD20_46-217,59.204
binder11107_CD20_46-217,124.816
binder11108_CD20_46-217,81.539
binder11109_CD20_46-217,54.542
binder11110_CD20_46-217,80.033
binder11111_CD20_46-217,94.238
binder11112_CD20_46-217,95.544
binder11113_CD20_46-217,61.525
binder11114_CD20_46-217,123.622
binder11115_CD20_46-217,80.275
binder11116_CD20_46-217,83.199
binder11117_CD20_46-217,36.49
binder11118_CD20_46-217,70.563
binder11119_CD20_46-217,59.789
binder11120_CD20_46-217,38.657
binder11121_CD20_46-217,70.156
binder11122_CD20_46-217,59.393
binder11123_CD20_46-217,81.217
binder11124_CD20_46-217,89.662
binder11125_CD20_46-217,75.836
binder11126_CD20_46-217,87.994
