model,A_B_ipSAE,A_B_ipSAE_max,A_C_ipSAE,A_C_ipSAE_max,A_B_ipSAE_d0chn,A_B_ipSAE_d0chn_max,A_C_ipSAE_d0chn,A_C_ipSAE_d0chn_max,A_B_ipSAE_d0dom,A_B_ipSAE_d0dom_max,A_C_ipSAE_d0dom,A_C_ipSAE_d0dom_max
binder09518_CD20_46-217_model_0,0.758283,0.760624,0.7663715,0.776002,0.8618140000000001,0.908518,0.868384,0.908818,0.859708,0.904807,0.8665335,0.905117
binder09519_CD20_46-217_model_0,0.740956,0.744097,0.747582,0.754319,0.849564,0.902822,0.8557645,0.901259,0.8473395,0.898915,0.8536095,0.896949
binder09520_CD20_46-217_model_0,0.7278245,0.742892,0.7383575,0.762841,0.8432900000000001,0.886264,0.8518144999999999,0.886331,0.8403605000000001,0.88147,0.848984,0.88117
binder09521_CD20_46-217_model_0,0.778622,0.785351,0.767306,0.769823,0.8755360000000001,0.915011,0.8677414999999999,0.912243,0.8738755,0.912152,0.8658675,0.908984
binder09522_CD20_46-217_model_0,0.6704895,0.704632,0.6584335,0.688507,0.805074,0.84127,0.795928,0.836846,0.8014145,0.835152,0.791856,0.830582
binder09523_CD20_46-217_model_0,0.776617,0.778105,0.777374,0.784321,0.8694985,0.909204,0.8709365,0.906996,0.866978,0.905591,0.868777,0.903602
binder09524_CD20_46-217_model_0,0.7213134999999999,0.721429,0.7269075,0.729354,0.837002,0.892111,0.8412605,0.893612,0.834584,0.88784,0.8388724999999999,0.889389
binder09525_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder09526_CD20_46-217_model_0,0.6783825,0.679483,0.675338,0.679633,0.807912,0.870368,0.8065815000000001,0.867181,0.8047355,0.864015,0.8031095,0.860237
binder09527_CD20_46-217_model_0,0.7368225,0.745029,0.7406634999999999,0.754172,0.847729,0.893169,0.8512175,0.892475,0.845484,0.88974,0.849057,0.888668
binder09528_CD20_46-217_model_0,0.742241,0.74633,0.7501125,0.75306,0.8518505000000001,0.900242,0.8567125,0.904344,0.849586,0.896241,0.854527,0.90049
binder09529_CD20_46-217_model_0,0.780322,0.784913,0.788285,0.801149,0.875252,0.914846,0.88175,0.914648,0.8733905,0.912052,0.880135,0.911851
binder09530_CD20_46-217_model_0,0.7598784999999999,0.765959,0.760908,0.763399,0.861266,0.91319,0.8637225,0.909854,0.8592390000000001,0.909648,0.861641,0.906189
binder09531_CD20_46-217_model_0,0.7601015,0.764362,0.7603785000000001,0.764806,0.8619815,0.912976,0.8639985,0.909182,0.8600375,0.909088,0.8619794999999999,0.905144
binder09532_CD20_46-217_model_0,0.7773275,0.787202,0.76496,0.772937,0.8753679999999999,0.913051,0.8671525,0.908463,0.8736010000000001,0.909517,0.865059,0.90476
binder09533_CD20_46-217_model_0,0.7126665000000001,0.727396,0.7065205,0.723986,0.8344935,0.881407,0.830695,0.876869,0.831466,0.875911,0.8278585,0.871196
binder09534_CD20_46-217_model_0,0.754256,0.754695,0.754587,0.758268,0.859548,0.90863,0.8604095,0.907334,0.8574205,0.904888,0.8585145000000001,0.903544
binder09535_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder09536_CD20_46-217_model_0,0.7085325,0.726754,0.7180535,0.734731,0.8290485000000001,0.870998,0.835108,0.876531,0.825847,0.866286,0.832295,0.872001
binder09537_CD20_46-217_model_0,0.7423485,0.756864,0.7460565,0.771201,0.854055,0.895566,0.8581840000000001,0.892167,0.8519645,0.891385,0.856036,0.887871
binder09538_CD20_46-217_model_0,0.7558045,0.757631,0.7637665,0.770066,0.8603540000000001,0.907773,0.8664495000000001,0.909371,0.85823,0.904033,0.8646075,0.905687
binder09539_CD20_46-217_model_0,0.7383205,0.750739,0.734975,0.74877,0.847515,0.887864,0.8453705,0.885384,0.8444825,0.88337,0.8425595,0.88081
binder09540_CD20_46-217_model_0,0.708353,0.71977,0.723983,0.746552,0.8294250000000001,0.877873,0.841754,0.879843,0.8265199999999999,0.873205,0.838993,0.874848
binder09541_CD20_46-217_model_0,0.4272735,0.493966,0.403062,0.456683,0.6113765,0.644134,0.587967,0.633123,0.6042225,0.631506,0.5811445,0.62034
binder09542_CD20_46-217_model_0,0.70929,0.726159,0.6996155,0.720807,0.8302015,0.873844,0.8244945,0.867139,0.825825,0.86851,0.820253,0.861531
binder09543_CD20_46-217_model_0,0.6575835,0.669072,0.660103,0.682084,0.7956885,0.853847,0.799159,0.849374,0.792596,0.848308,0.7960735000000001,0.843203
binder09544_CD20_46-217_model_0,0.4774295,0.54674,0.4506845,0.506563,0.6506395,0.676093,0.6261325,0.665029,0.6440705,0.664494,0.6194285,0.653221
binder09545_CD20_46-217_model_0,0.6900025000000001,0.709349,0.6895055,0.710419,0.8138425,0.855475,0.81321,0.85361,0.8091395,0.849643,0.808506,0.847751
binder09546_CD20_46-217_model_0,0.72673,0.734548,0.7244865,0.743942,0.842706,0.891974,0.843216,0.884971,0.8401635000000001,0.886889,0.840536,0.879611
binder09547_CD20_46-217_model_0,0.722905,0.728595,0.7188515,0.729825,0.8358895,0.883444,0.8340155,0.878799,0.832918,0.879175,0.8312525,0.87438
binder09548_CD20_46-217_model_0,0.7543385,0.755254,0.7531055,0.758528,0.855136,0.899556,0.855271,0.897135,0.8525325,0.895892,0.852884,0.893375
binder09549_CD20_46-217_model_0,0.626819,0.641811,0.6300525,0.657471,0.769709,0.827096,0.7742834999999999,0.821649,0.7654175,0.820541,0.770266,0.814933
binder09550_CD20_46-217_model_0,0.636038,0.653878,0.626984,0.646484,0.7801095,0.836956,0.7740905,0.831457,0.7736594999999999,0.828068,0.7680864999999999,0.82283
binder09551_CD20_46-217_model_0,0.7577484999999999,0.783678,0.7551165,0.779436,0.861254,0.887686,0.859459,0.887664,0.8578665,0.883756,0.8563535,0.883364
binder09552_CD20_46-217_model_0,0.564692,0.609442,0.574547,0.625936,0.728356,0.770666,0.737213,0.773083,0.723818,0.76306,0.73272,0.765535
binder09553_CD20_46-217_model_0,0.707409,0.724491,0.7111585,0.729552,0.8281115,0.871261,0.8313280000000001,0.872992,0.8246175,0.866542,0.8284985,0.86789
binder09554_CD20_46-217_model_0,0.7476225,0.751014,0.7588215,0.775263,0.8540475000000001,0.900543,0.863755,0.899785,0.8515820000000001,0.896657,0.8615575,0.89587
binder09555_CD20_46-217_model_0,0.7630325,0.765966,0.7636419999999999,0.773573,0.8617715,0.904074,0.863649,0.901441,0.8582335,0.899998,0.8603405,0.897253
binder09556_CD20_46-217_model_0,0.5047515,0.569154,0.4749635,0.530406,0.6786515,0.710834,0.6530805,0.694083,0.6705209999999999,0.699144,0.6442220000000001,0.681235
binder09557_CD20_46-217_model_0,0.723298,0.749514,0.7207465,0.738106,0.8394765,0.872425,0.8380485,0.879378,0.8354025,0.867479,0.833384,0.873917
binder09558_CD20_46-217_model_0,0.522755,0.561361,0.5187355,0.562726,0.6980774999999999,0.755489,0.695559,0.748739,0.6881870000000001,0.741994,0.685565,0.734254
binder09559_CD20_46-217_model_0,0.7435735,0.748575,0.754752,0.763269,0.849689,0.902472,0.8594930000000001,0.901475,0.8472409999999999,0.898659,0.8573985,0.897286
binder09560_CD20_46-217_model_0,0.711919,0.719188,0.7255785,0.741249,0.8322565,0.884213,0.8429120000000001,0.886542,0.8294945,0.879258,0.840479,0.881676
binder09561_CD20_46-217_model_0,0.773792,0.776586,0.7705065,0.782331,0.8669709999999999,0.90582,0.866787,0.900597,0.8642675,0.902808,0.863868,0.897107
binder09562_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder09563_CD20_46-217_model_0,0.738669,0.753396,0.740808,0.759379,0.851317,0.893393,0.8535025,0.892593,0.848937,0.889148,0.850858,0.888319
binder09564_CD20_46-217_model_0,0.737553,0.744718,0.7411965,0.752151,0.847353,0.892918,0.850739,0.893128,0.8445945,0.88846,0.848068,0.888304
binder09565_CD20_46-217_model_0,0.736024,0.738876,0.7336885,0.735491,0.8437034999999999,0.890694,0.842017,0.890271,0.8407245,0.886354,0.8393885,0.885555
binder09566_CD20_46-217_model_0,0.5536114999999999,0.645624,0.5574399999999999,0.648627,0.7203185,0.723,0.7226275,0.725608,0.714359,0.715578,0.7167479999999999,0.716928
binder09567_CD20_46-217_model_0,0.7757225,0.783855,0.7611735,0.76218,0.873941,0.913225,0.8634845,0.910065,0.8717094999999999,0.908762,0.8609260000000001,0.905451
binder09568_CD20_46-217_model_0,0.7309585000000001,0.744936,0.7345625,0.750596,0.8461175000000001,0.889942,0.8489985,0.890704,0.8434865,0.88521,0.8463835,0.885996
binder09569_CD20_46-217_model_0,0.7427649999999999,0.751682,0.7448319999999999,0.755957,0.849999,0.907442,0.855308,0.89913,0.848273,0.90399,0.853269,0.895052
binder09570_CD20_46-217_model_0,0.6793665,0.705959,0.6811674999999999,0.711445,0.8127,0.856383,0.815015,0.855796,0.8076380000000001,0.849851,0.810021,0.84877
binder09571_CD20_46-217_model_0,0.2819735,0.325934,0.303438,0.365176,0.4653005,0.502467,0.4803755,0.508785,0.4524165,0.48616,0.4695995,0.492419
binder09572_CD20_46-217_model_0,0.741061,0.750924,0.7483615,0.760675,0.8528255,0.898417,0.857978,0.900613,0.8507685,0.894303,0.85596,0.896577
binder09573_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder09574_CD20_46-217_model_0,0.673296,0.697689,0.677191,0.702475,0.806492,0.85106,0.8095125,0.852861,0.802629,0.84515,0.806046,0.846524
binder09575_CD20_46-217_model_0,0.54553,0.586347,0.5398449999999999,0.584656,0.7140405,0.763786,0.70988,0.756828,0.7059225,0.752122,0.7012815,0.744223
binder09576_CD20_46-217_model_0,0.7009535,0.732722,0.705328,0.739777,0.826454,0.86053,0.829136,0.859664,0.8216395000000001,0.854267,0.8243309999999999,0.853362
binder09577_CD20_46-217_model_0,0.5774895,0.614189,0.5825880000000001,0.635183,0.738916,0.788011,0.7450680000000001,0.781522,0.732263,0.779105,0.7386969999999999,0.773027
binder09578_CD20_46-217_model_0,0.641991,0.676872,0.596453,0.616094,0.7884154999999999,0.833078,0.753439,0.81534,0.7827475,0.825582,0.7468975,0.806647
binder09579_CD20_46-217_model_0,0.3108005,0.3967,0.328592,0.433522,0.476751,0.482661,0.4925335,0.518039,0.4676369999999999,0.480095,0.483031,0.514604
binder09580_CD20_46-217_model_0,0.7224565000000001,0.723271,0.722935,0.72521,0.834624,0.886935,0.8354155,0.88561,0.8313485,0.882089,0.8312744999999999,0.880729
binder09581_CD20_46-217_model_0,0.583005,0.617105,0.6016159999999999,0.652153,0.7452415,0.798487,0.7616435,0.799953,0.7380385,0.789179,0.7549595,0.790685
binder09582_CD20_46-217_model_0,0.6444115,0.669174,0.6707989999999999,0.71134,0.786732,0.835767,0.807948,0.841674,0.7812215,0.828016,0.802156,0.833658
binder09583_CD20_46-217_model_0,0.5987085,0.655596,0.5596375,0.600161,0.7579145,0.789667,0.729369,0.780931,0.7508035,0.780899,0.7220934999999999,0.771685
binder09584_CD20_46-217_model_0,0.605142,0.679171,0.617968,0.693796,0.7589710000000001,0.771207,0.7706435,0.78206,0.754352,0.763884,0.765522,0.774289
binder09585_CD20_46-217_model_0,0.699098,0.736255,0.6917070000000001,0.730778,0.8266625000000001,0.858399,0.8216835,0.852817,0.823367,0.85456,0.8178475000000001,0.847951
binder09586_CD20_46-217_model_0,0.7116425,0.720617,0.7078595000000001,0.719268,0.8271765,0.873347,0.8266880000000001,0.873495,0.8233235,0.868493,0.8228005,0.868003
binder09587_CD20_46-217_model_0,0.7190705,0.742396,0.720459,0.748285,0.8379719999999999,0.875644,0.839815,0.874591,0.8324135,0.868901,0.8343430000000001,0.867382
binder09588_CD20_46-217_model_0,0.7318815000000001,0.742256,0.7241725,0.739512,0.8450485000000001,0.890422,0.840741,0.883956,0.842757,0.886906,0.8384355,0.879882
binder09589_CD20_46-217_model_0,0.702284,0.722959,0.6919445,0.70987,0.8275545,0.871613,0.8196924999999999,0.867341,0.8245855,0.866238,0.816646,0.861828
binder09590_CD20_46-217_model_0,0.7755205000000001,0.777404,0.775584,0.778788,0.8670095,0.905206,0.86703,0.904186,0.8641939999999999,0.901963,0.86397,0.900923
binder09591_CD20_46-217_model_0,0.6603265,0.675266,0.6674925,0.689017,0.7918815,0.840721,0.7976885,0.840863,0.786562,0.833971,0.7924424999999999,0.834118
binder09592_CD20_46-217_model_0,0.6968175000000001,0.716184,0.68835,0.717623,0.824458,0.870307,0.8200675,0.861005,0.8216559999999999,0.865283,0.8174025,0.855675
binder09593_CD20_46-217_model_0,0.7751185,0.782193,0.7724884999999999,0.788414,0.8680509999999999,0.90355,0.8683525000000001,0.898885,0.8644235,0.898631,0.864458,0.893381
binder09594_CD20_46-217_model_0,0.738946,0.744784,0.745686,0.745887,0.8439814999999999,0.896258,0.849682,0.896647,0.839756,0.891691,0.8458049999999999,0.892098
binder09595_CD20_46-217_model_0,0.711492,0.727592,0.713489,0.739672,0.830705,0.873974,0.8348845,0.872097,0.825939,0.868409,0.829889,0.865379
binder09596_CD20_46-217_model_0,0.742155,0.74408,0.749211,0.757485,0.848908,0.896677,0.8549255,0.897276,0.844562,0.892306,0.8517195,0.892913
binder09597_CD20_46-217_model_0,0.671973,0.712891,0.6799295,0.731803,0.8059715000000001,0.836117,0.8129775,0.834944,0.8001195000000001,0.82798,0.807207,0.826748
binder09598_CD20_46-217_model_0,0.7391335000000001,0.745531,0.749505,0.766494,0.850935,0.898756,0.8595325,0.898606,0.8485285,0.893943,0.8571235,0.893788
binder09599_CD20_46-217_model_0,0.6481595,0.679422,0.637436,0.665859,0.790367,0.833746,0.782029,0.829816,0.7845184999999999,0.825915,0.7760469999999999,0.821812
binder09600_CD20_46-217_model_0,0.7244459999999999,0.731829,0.715898,0.725234,0.8409555,0.890662,0.835438,0.885314,0.838777,0.886305,0.833171,0.88078
binder09601_CD20_46-217_model_0,0.708547,0.720095,0.71017,0.730177,0.831509,0.881701,0.834165,0.878313,0.8287535,0.87619,0.831764,0.873511
binder09602_CD20_46-217_model_0,0.657687,0.69438,0.6690965,0.717731,0.801274,0.843543,0.8116760000000001,0.843902,0.79364,0.835151,0.8039935,0.835054
binder09603_CD20_46-217_model_0,0.541466,0.616032,0.542663,0.607056,0.709534,0.728609,0.709115,0.735952,0.7032125,0.718116,0.7025300000000001,0.725697
binder09604_CD20_46-217_model_0,0.62922,0.637578,0.6585445000000001,0.698613,0.7737670000000001,0.838918,0.800466,0.837844,0.7672565,0.830724,0.7939345,0.829081
binder09605_CD20_46-217_model_0,0.3976365,0.448986,0.3805245,0.437975,0.5906095,0.648338,0.573759,0.624942,0.5770185000000001,0.629766,0.55938,0.604001
binder09606_CD20_46-217_model_0,0.750216,0.754227,0.7441115,0.749584,0.853217,0.903695,0.850861,0.896199,0.8492765,0.899548,0.8473120000000001,0.891721
binder09607_CD20_46-217_model_0,0.011584,0.011588,0.011581,0.011585,0.2724775,0.272605,0.2724435,0.272534,0.0486735,0.062427,0.011581,0.011585
binder09608_CD20_46-217_model_0,0.6385339999999999,0.661998,0.6368560000000001,0.660715,0.7815529999999999,0.831721,0.7801750000000001,0.830449,0.7755535,0.824393,0.773823,0.823092
binder09609_CD20_46-217_model_0,0.7108315000000001,0.719093,0.7058275,0.71264,0.827037,0.873982,0.823672,0.872223,0.822747,0.868865,0.819607,0.86704
binder09610_CD20_46-217_model_0,0.7191605000000001,0.72865,0.73447,0.749474,0.8373005,0.886275,0.848544,0.890973,0.8345899999999999,0.881408,0.8461974999999999,0.88628
binder09611_CD20_46-217_model_0,0.7012465,0.701489,0.6960465,0.697759,0.822113,0.879782,0.8183145000000001,0.878098,0.8167995,0.87398,0.8137435,0.872629
binder09612_CD20_46-217_model_0,0.77991,0.783102,0.783404,0.793008,0.873522,0.913255,0.8771635,0.912151,0.8715310000000001,0.910203,0.8752435,0.908758
binder09613_CD20_46-217_model_0,0.7552845,0.758224,0.7719075,0.781777,0.857309,0.906507,0.8703115,0.907846,0.8533125,0.902189,0.8667720000000001,0.903611
binder09614_CD20_46-217_model_0,0.5764185,0.645187,0.560554,0.613625,0.7392544999999999,0.762444,0.7250505,0.762118,0.7323850000000001,0.752808,0.7180664999999999,0.75249
binder09615_CD20_46-217_model_0,0.7676195,0.776508,0.769083,0.780474,0.8669415,0.905467,0.8685635,0.905476,0.864964,0.902465,0.8665015,0.90182
binder09616_CD20_46-217_model_0,0.790959,0.792466,0.7949444999999999,0.805654,0.8823605,0.922932,0.886509,0.920847,0.88069,0.920039,0.8848134999999999,0.917878
binder09617_CD20_46-217_model_0,0.7422690000000001,0.758206,0.7283284999999999,0.748161,0.849642,0.886134,0.8419840000000001,0.879376,0.8453425,0.881147,0.837701,0.87399
binder09618_CD20_46-217_model_0,0.729319,0.751396,0.7231624999999999,0.736991,0.8433685,0.87945,0.8380000000000001,0.88083,0.839275,0.874409,0.8339425,0.875447
binder09619_CD20_46-217_model_0,0.3890949999999999,0.44753,0.384986,0.444192,0.5783995,0.624424,0.5748395,0.620584,0.5672475,0.609055,0.5636135,0.60508
binder09620_CD20_46-217_model_0,0.7735289999999999,0.788932,0.7748115,0.797439,0.868022,0.897527,0.8700205,0.894709,0.864745,0.893733,0.8669715,0.89082
binder09621_CD20_46-217_model_0,0.7376480000000001,0.763193,0.734378,0.758414,0.8459835,0.873374,0.8435269999999999,0.872745,0.8428675,0.870233,0.8399350000000001,0.869222
binder09622_CD20_46-217_model_0,0.7366805,0.767527,0.724637,0.744745,0.849262,0.87716,0.839407,0.876646,0.8465345,0.872694,0.8363625,0.872158
binder09623_CD20_46-217_model_0,0.7108415,0.720047,0.7106665,0.726026,0.8305595,0.880196,0.8314225,0.876858,0.8255805,0.874282,0.826993,0.870821
binder09624_CD20_46-217_model_0,0.745285,0.756994,0.7457475,0.764958,0.850727,0.889225,0.8533390000000001,0.887773,0.846658,0.884719,0.849676,0.882957
binder09625_CD20_46-217_model_0,0.005672,0.011344,0.005492,0.010984,0.134128,0.268256,0.1309875,0.261975,0.005672,0.011344,0.005492,0.010984
binder09626_CD20_46-217_model_0,0.4576814999999999,0.516183,0.4770295,0.557274,0.647654,0.695138,0.6664625,0.694492,0.636511,0.681297,0.6554584999999999,0.680561
binder09627_CD20_46-217_model_0,0.7113160000000001,0.724616,0.729306,0.758844,0.8318455,0.877995,0.8465085,0.878817,0.828747,0.872934,0.8437425000000001,0.873793
binder09628_CD20_46-217_model_0,0.736541,0.746336,0.738281,0.752434,0.8491725,0.894881,0.8512865000000001,0.893839,0.846815,0.890693,0.8491705,0.889607
binder09629_CD20_46-217_model_0,0.6660535,0.71102,0.6547505,0.689854,0.8068465,0.840287,0.7944375,0.833276,0.8012325,0.833211,0.788442,0.825683
binder09630_CD20_46-217_model_0,0.7839955000000001,0.794543,0.775435,0.782063,0.8759565,0.908722,0.869788,0.906547,0.8727845,0.904623,0.8662715000000001,0.902355
binder09631_CD20_46-217_model_0,0.6114655,0.658204,0.5846104999999999,0.618915,0.765209,0.802988,0.7434175000000001,0.794142,0.7593175,0.795198,0.7368695000000001,0.786073
binder09632_CD20_46-217_model_0,0.7824545,0.79109,0.786253,0.799153,0.872091,0.903984,0.875344,0.903854,0.8694835000000001,0.901039,0.8727695,0.900904
binder09633_CD20_46-217_model_0,0.6830944999999999,0.701678,0.6887915,0.713145,0.8099620000000001,0.854565,0.817866,0.860932,0.8041024999999999,0.847096,0.812583,0.853875
binder09634_CD20_46-217_model_0,0.766158,0.770031,0.7605625,0.775382,0.861087,0.899198,0.8597585000000001,0.892255,0.858124,0.895734,0.8567735000000001,0.888206
binder09635_CD20_46-217_model_0,0.750648,0.759538,0.741551,0.742211,0.851578,0.889056,0.8433375000000001,0.887461,0.8485095,0.884949,0.8399505,0.883364
binder09636_CD20_46-217_model_0,0.1301875,0.192175,0.098491,0.136975,0.3366194999999999,0.345375,0.329307,0.336565,0.2766465,0.278953,0.2471549999999999,0.259972
binder09637_CD20_46-217_model_0,0.637734,0.67248,0.6187685,0.647964,0.783847,0.826998,0.7665685,0.813971,0.778012,0.819907,0.7608364999999999,0.806618
binder09638_CD20_46-217_model_0,0.4451029999999999,0.518125,0.418012,0.480437,0.6222925,0.645151,0.5957555,0.628639,0.6137565,0.632126,0.5874295,0.614467
binder09639_CD20_46-217_model_0,0.5075605000000001,0.549297,0.507394,0.553256,0.6842285,0.73829,0.684275,0.734659,0.6762305,0.727085,0.6758805,0.72264
binder09640_CD20_46-217_model_0,0.795309,0.797849,0.807138,0.820972,0.8788644999999999,0.911737,0.8884345,0.911925,0.876054,0.908789,0.8860874999999999,0.909241
binder09641_CD20_46-217_model_0,0.746216,0.754241,0.7391315,0.75371,0.8524295,0.895125,0.8493195,0.889262,0.8483985,0.890717,0.8456870000000001,0.884598
binder09642_CD20_46-217_model_0,0.601348,0.62759,0.606916,0.638853,0.7612,0.822365,0.766817,0.82209,0.751989,0.811787,0.7579815000000001,0.811512
binder09643_CD20_46-217_model_0,0.4057415,0.462315,0.391366,0.44359,0.596214,0.644682,0.5819224999999999,0.634616,0.584739,0.627798,0.5703195,0.617524
binder09644_CD20_46-217_model_0,0.6937960000000001,0.696362,0.7039035,0.708195,0.8142155,0.871939,0.822323,0.873658,0.8104925000000001,0.866963,0.818079,0.868743
binder09645_CD20_46-217_model_0,0.791984,0.800164,0.790394,0.803107,0.8826315,0.917455,0.882609,0.914896,0.8794355,0.914158,0.8798315,0.911513
binder09646_CD20_46-217_model_0,0.706141,0.718796,0.7149085,0.73874,0.8296455,0.879286,0.837813,0.878746,0.8233915,0.872645,0.832175,0.872444
binder09647_CD20_46-217_model_0,0.6949805,0.712529,0.68286,0.700776,0.8222395,0.869976,0.8138395,0.863219,0.8190075,0.86409,0.8107040000000001,0.857543
binder09648_CD20_46-217_model_0,0.767209,0.770302,0.7627725000000001,0.76817,0.8670115,0.910816,0.8618625,0.902329,0.863204,0.907176,0.85876,0.8986
binder09649_CD20_46-217_model_0,0.4194164999999999,0.538025,0.3671905,0.461859,0.5911145,0.618781,0.5425255,0.547294,0.5820475,0.613974,0.5339119999999999,0.544718
binder09650_CD20_46-217_model_0,0.677332,0.704143,0.6657785,0.691149,0.8099635000000001,0.85256,0.801887,0.847211,0.806395,0.847207,0.79851,0.841687
binder09651_CD20_46-217_model_0,0.704352,0.736483,0.6922515,0.712492,0.8304285,0.865952,0.8201755,0.86562,0.8253999999999999,0.860324,0.8149875,0.859991
binder09652_CD20_46-217_model_0,0.6932674999999999,0.706326,0.6818869999999999,0.694163,0.8194265000000001,0.869121,0.8117639999999999,0.864208,0.8141510000000001,0.862791,0.806522,0.858075
binder09653_CD20_46-217_model_0,0.7542135,0.756224,0.7533605,0.766486,0.858116,0.904552,0.8595125,0.898841,0.8555635,0.900471,0.857118,0.894545
binder09654_CD20_46-217_model_0,0.7645919999999999,0.781158,0.760488,0.77132,0.8659175,0.899705,0.8620615,0.900117,0.8623505,0.895415,0.8584594999999999,0.895861
binder09655_CD20_46-217_model_0,0.265394,0.350852,0.254352,0.328776,0.441109,0.448503,0.43067,0.449631,0.4254545,0.425852,0.414608,0.426202
binder09656_CD20_46-217_model_0,0.762492,0.770956,0.7683575,0.774379,0.8626725,0.915982,0.8693985,0.912163,0.8609385,0.912514,0.8675945,0.908555
binder09657_CD20_46-217_model_0,0.7865340000000001,0.788883,0.790297,0.798599,0.8743595,0.909898,0.8774850000000001,0.908212,0.8718984999999999,0.907283,0.8748400000000001,0.905591
binder09658_CD20_46-217_model_0,0.611145,0.642289,0.6201654999999999,0.663094,0.765362,0.816681,0.7736955,0.814896,0.7593270000000001,0.808061,0.7673479999999999,0.806195
binder09659_CD20_46-217_model_0,0.671116,0.694437,0.6729025,0.696582,0.80277,0.847658,0.803764,0.847767,0.7989885000000001,0.841292,0.7994695,0.84097
binder09660_CD20_46-217_model_0,0.649859,0.694506,0.6279385,0.664497,0.7898069999999999,0.82084,0.772979,0.813299,0.7857814999999999,0.814611,0.769751,0.806843
binder09661_CD20_46-217_model_0,0.7069460000000001,0.725956,0.715961,0.743999,0.8272360000000001,0.868113,0.834852,0.868167,0.8230065,0.863072,0.830708,0.863119
binder09662_CD20_46-217_model_0,0.311952,0.364353,0.3262055,0.39162,0.5044625,0.559553,0.5189515,0.561265,0.4898305,0.539099,0.5047415,0.540809
binder09663_CD20_46-217_model_0,0.7261835,0.746576,0.7261344999999999,0.749585,0.8413465,0.879048,0.8420595,0.877888,0.837198,0.873965,0.838167,0.872749
binder09664_CD20_46-217_model_0,0.4858405,0.518009,0.483239,0.519495,0.6630315,0.72598,0.6620365,0.722079,0.6533555,0.713205,0.651875,0.708362
binder09665_CD20_46-217_model_0,0.773189,0.788193,0.77788,0.798188,0.8670074999999999,0.89595,0.871176,0.896139,0.8627695,0.891681,0.8679265,0.891853
binder09666_CD20_46-217_model_0,0.7210445,0.726026,0.7197065,0.721551,0.8347065,0.882925,0.8318985,0.88464,0.8320970000000001,0.878267,0.827699,0.879721
binder09667_CD20_46-217_model_0,0.7870035,0.802776,0.78396,0.795879,0.8793500000000001,0.909495,0.8768404999999999,0.909979,0.875452,0.90428,0.8726845000000001,0.904784
binder09668_CD20_46-217_model_0,0.7324675,0.743618,0.7283364999999999,0.738107,0.8446035000000001,0.887884,0.8413125,0.886703,0.8408629999999999,0.8831,0.8372595,0.881866
binder09669_CD20_46-217_model_0,0.716191,0.745087,0.7078315,0.731615,0.8354385,0.868479,0.8291415,0.866914,0.831988,0.863716,0.826176,0.862092
binder09670_CD20_46-217_model_0,0.7643409999999999,0.777817,0.762955,0.779122,0.8632805,0.896996,0.862959,0.895306,0.859484,0.892784,0.8596254999999999,0.891025
binder09671_CD20_46-217_model_0,0.746819,0.771803,0.742063,0.762306,0.854009,0.883174,0.8492905,0.882065,0.8500555000000001,0.878231,0.845156,0.877357
binder09672_CD20_46-217_model_0,0.3080469999999999,0.39164,0.2835225,0.353217,0.4929725,0.509171,0.4673874999999999,0.495181,0.4773625,0.487742,0.4508594999999999,0.473698
binder09673_CD20_46-217_model_0,0.7701135,0.790365,0.768123,0.787986,0.8604295,0.880827,0.8585915,0.879243,0.856516,0.877184,0.8552044999999999,0.875724
binder09674_CD20_46-217_model_0,0.372069,0.450604,0.3925845,0.486339,0.548785,0.56219,0.567878,0.570285,0.5401005,0.54825,0.5601255,0.568615
binder09675_CD20_46-217_model_0,0.79525,0.799769,0.7910200000000001,0.791787,0.8844245,0.928616,0.882588,0.925204,0.8831855,0.926138,0.8810245000000001,0.922077
